scalar,RGB_r,RGB_g,RGB_b
0.9745596869,1.0000000000,0.7613260274,0.4848434442
0.9765166341,1.0000000000,0.7628547945,0.4858170254
0.9784735812,1.0000000000,0.7643835616,0.4867906067
0.9804305284,1.0000000000,0.7659123288,0.4877641879
0.9823874755,1.0000000000,0.7674410959,0.4887377691
0.9843444227,1.0000000000,0.7689698630,0.4897113503
0.9863013699,1.0000000000,0.7704986301,0.4906849315
0.9882583170,1.0000000000,0.7720273973,0.4916585127
0.9902152642,1.0000000000,0.7735561644,0.4926320939
0.9921722114,1.0000000000,0.7750849315,0.4936056751
0.9941291585,1.0000000000,0.7766136986,0.4945792564
0.9960861057,1.0000000000,0.7781424658,0.4955528376
0.9980430528,1.0000000000,0.7796712329,0.4965264188
1.0000000000,1.0000000000,0.7812000000,0.4975000000
